iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12
AGO,2012-10-01,0.0241976702882776,0.0737425100215189,0.1500040020028301,0.5412601513338058
AGO,2012-11-01,0.0253740926014885,0.079256713903303,0.1416766970867083,0.5105719801234393
AGO,2012-12-01,0.0237822454401331,0.0748014405172935,0.1465402599996167,0.5349594768704014
AGO,2013-01-01,0.0233809092148098,0.068894118720947,0.1572215064840341,0.5247944273094841
AGO,2013-02-01,0.022837951741651,0.0720045179835042,0.137833634720447,0.5034013688784318
AGO,2013-03-01,0.0236454386390044,0.069560304444755,0.1246604885869105,0.5025851012551494
AGO,2013-04-01,0.0234471358875041,0.0635476078266393,0.1247769588331618,0.496997893954916
AGO,2013-05-01,0.0229520624046993,0.0660110196325327,0.1172899691002556,0.477698391839493
AGO,2013-06-01,0.045086903389415,0.1334284458931667,0.5185235624767074,1.59662142704029
AGO,2013-07-01,0.0400155363749097,0.125135822809605,0.4439376631346254,1.3676893907041665
AGO,2013-08-01,0.0406083511938203,0.1261048053293703,0.4622298608033104,1.2740522788389144
AGO,2013-09-01,0.0408096289759813,0.1298572492188558,0.4176594906680183,1.2909507828026014
AGO,2013-10-01,0.0413613092278204,0.119087002784822,0.4442941459757911,1.3032148714525866
AGO,2013-11-01,0.0417284166888513,0.1523060656541321,0.4083249391947818,1.2521143642731438
AGO,2013-12-01,0.0349887194908649,0.1380806346237702,0.4038771924333805,1.0848758282939297
AGO,2014-01-01,0.0331376614752019,0.1287410783448446,0.3674863433688909,1.0080076002110905
AGO,2014-02-01,0.0347296875712116,0.1210647610552757,0.3597873655734494,0.99274341714837
AGO,2014-03-01,0.0318173646059688,0.1352682787754674,0.3182557413998842,0.9738215331499182
AGO,2014-04-01,0.0309738251052482,0.1223088019514044,0.3300715820458648,0.917475483094908
AGO,2014-05-01,0.0274712297190348,0.109372170425588,0.2850818685037351,0.8897981031010861
AGO,2014-06-01,0.0232901713303995,0.0785646339829208,0.2081175445025585,0.5394645440081496
AGO,2014-07-01,0.021354083442741,0.0758733484244462,0.1568540866111256,0.5212665042916255
AGO,2014-08-01,0.0201519521153183,0.0648425437169479,0.1312202333219779,0.472614024298749
AGO,2014-09-01,0.0214719836519136,0.0623782323435569,0.1144737252107738,0.472243963500233
AGO,2014-10-01,0.0198460914135897,0.0634931910143394,0.159307827135302,0.4963681326210762
AGO,2014-11-01,0.0190884727605946,0.0618259610665761,0.124051089679711,0.5227412411560953
AGO,2014-12-01,0.0193340799381693,0.0615754429115347,0.1163903013881058,0.4746004759854317
AGO,2015-01-01,0.0182662417050094,0.053829436548676,0.1094981073432621,0.4549337360139831
AGO,2015-02-01,0.0369980117758667,0.1071163545489753,0.4774868633476599,1.5356208269613794
AGO,2015-03-01,0.031331090697959,0.0913769613600589,0.4436204495604959,1.2400408203923086
AGO,2015-04-01,0.0327143707658005,0.0940487674855838,0.3807924199726203,1.1710031605159652
AGO,2015-05-01,0.0354474120505176,0.0927641619259355,0.364129001538891,1.1566705275004818
AGO,2015-06-01,0.0295951259259219,0.0984994539469834,0.3710728602025511,1.1266145241084249
AGO,2015-07-01,0.0308087336643095,0.096021046795625,0.3560432497020626,1.097840985960732
AGO,2015-08-01,0.0293979954500899,0.0847770179594126,0.284053428495553,0.9047604335870286
AGO,2015-09-01,0.0282558617240327,0.0892031910185999,0.2673188069080107,0.903377357294824
AGO,2015-10-01,0.0266067120509806,0.0863535167967923,0.2119584521857513,0.8228296708920038
AGO,2015-11-01,0.0230147413689219,0.0861832556972826,0.2837230453268332,0.8677512653279981
AGO,2015-12-01,0.022151377369725,0.0810914614947201,0.2106099206996879,0.9210642588039448
AGO,2016-01-01,0.1954246680436255,0.2102218837668282,1.194711902619969,2.5900227903130584
AGO,2016-02-01,0.1162564968281382,0.2988581606107767,0.738575315641005,1.8752981254329104
AGO,2016-03-01,0.1139443433169225,0.2613419123594603,0.7618312200652573,1.608804391181759
AGO,2016-04-01,0.1056787942547841,0.2820283198841509,0.5215757135135047,1.5817420791740486
AGO,2016-05-01,0.1061561468202329,0.256381849459111,0.4873053985893463,1.5362179337581992
AGO,2016-06-01,0.1095191934274718,0.265726564021656,0.6278637886128752,2.289195531326734
AGO,2016-07-01,0.1018061667904278,0.2256541787113063,0.8976063211126024,2.4885207398398927
AGO,2016-08-01,0.0948563821102886,0.2341373038748456,1.2730663913269782,2.5477795376794417
AGO,2016-09-01,0.0976989056227836,0.2458968593159501,1.6245297320815533,2.932261771923673
AGO,2016-10-01,0.1014626477689524,0.2433249474677313,1.1055447161421743,2.121817215780476
AGO,2016-11-01,0.0992415769575025,0.2756810624668899,1.472701103283689,2.692536834095802
AGO,2016-12-01,0.0941751676380528,0.2787767306116455,1.1130728134293677,2.333342747204892
AGO,2017-01-01,0.0912888627405288,0.2652744615941459,1.6886773744246808,2.8611676295088646
AGO,2017-02-01,0.0981318018925846,0.2658826605752316,1.9362312371446275,3.089771425444934
AGO,2017-03-01,0.0753860021226673,0.2144947739792795,1.2243003196097229,2.393141009091894
AGO,2017-04-01,0.0792155324192134,0.2442332479438047,1.2996441982853513,2.260607512510216
AGO,2017-05-01,0.0834666602646748,0.27474698687522,1.3114760673848942,2.917477191128464
AGO,2017-06-01,0.0845173823181425,0.2664435970759773,1.3626749023613085,2.9430471017864366
AGO,2017-07-01,0.0758235040500248,0.238986939853661,1.3287348190785784,2.425391467796873
AGO,2017-08-01,0.0790994194400965,0.2102178007811487,1.1676506097746198,2.7777460799463034
AGO,2017-09-01,0.0789988131935086,0.2098993809450851,1.0847253860892112,2.351601248365254
AGO,2017-10-01,0.0775545337057463,0.2120410307309,0.9384356823318692,2.177387880293048
AGO,2017-11-01,0.0643894393360542,0.1954277564276003,0.8789204624688313,2.028746409852992
AGO,2017-12-01,0.0713375534529254,0.1909144449316578,1.2717934281747996,2.7687777453612066
AGO,2018-01-01,0.0651884686196857,0.1899382972995185,1.1215719037411789,2.3083580241466826
AGO,2018-02-01,0.0637212946717688,0.1901469776143267,1.1279734598043345,2.026739898091664
AGO,2018-03-01,0.0589733745253693,0.1626445859628683,0.9873771260719448,2.4525586944972635
AGO,2018-04-01,0.0574943502084423,0.1621094204378329,0.9388239138580174,2.2230062423673176
AGO,2018-05-01,0.0513408806983875,0.1462229616083387,1.0119684901826576,2.2211594316689243
AGO,2018-06-01,0.0550911482422619,0.1645703849462866,1.0077390941348827,2.293437541087873
AGO,2018-07-01,0.0563752611211463,0.1740108932144937,1.2609145607183772,2.578229952390844
AGO,2018-08-01,0.0565638510164149,0.1740253398334224,1.1599950838507995,2.316739869237364
AGO,2018-09-01,0.0511743891040494,0.1596531940587121,1.0293335747138104,2.0730999845681284
AGO,2018-10-01,0.1760695579669572,0.2108712436535125,1.7800802549002697,3.059889389870924
AGO,2018-11-01,0.1362393097455851,0.3455981472771817,1.4476775476368355,2.4109223856809043
AGO,2018-12-01,0.1351610631166855,0.3157340149468368,1.3683188550829903,2.281829259627194
AGO,2019-01-01,0.2512612145312841,0.3038450389411928,1.8150648279708628,3.2849891604001704
AGO,2019-02-01,0.1928022198094506,0.4033265162684605,1.8908608124279809,3.04034768128118
AGO,2019-03-01,0.2050832633292489,0.4419206132478678,2.26288202833533,3.3382748031258243
AGO,2019-04-01,0.1613215522885831,0.3782584582247803,1.405134898045115,2.578511581318947
AGO,2019-05-01,0.1567829019559073,0.3670642796957596,1.3877143832844585,2.3608143064143183
AGO,2019-06-01,0.1659823785881632,0.4004583167356114,1.2373637312342942,2.9791618186592825
AGO,2019-07-01,0.1387371423095743,0.35613910986917,1.1484523748689464,2.581949195941086
AGO,2019-08-01,0.1338825841932353,0.3240832027981538,1.1971332650152506,2.365561565702437
AGO,2019-09-01,0.1211022411094316,0.298637143312613,0.9543114822238712,2.267079317275736
AGO,2019-10-01,0.1101559890624607,0.2582704303801455,0.9495251463473464,2.1574234495116893
AGO,2019-11-01,0.1071799348724273,0.2978152310093613,1.010809126683882,2.148214586857682
AGO,2019-12-01,0.1003033425132761,0.2448311694463811,0.6860906260782184,1.851951116261046
AGO,2020-01-01,0.1081175154126115,0.2990103998564741,1.5650706795343898,3.0343724297237378
AGO,2020-02-01,0.1050697068761871,0.2977261009904476,1.42629315422422,2.472245912584378
AGO,2020-03-01,0.0987534115587913,0.2902510836173137,1.335333528141129,2.336882654736949
AGO,2020-04-01,0.0993311068388943,0.2739361385988728,0.9803172772187644,2.298218710082353
AGO,2020-05-01,0.1008506087664915,0.3052636858122462,1.1594277493779808,2.787187437177471
AGO,2020-06-01,0.1041879867602478,0.3017239544881469,1.5951839043887035,3.0336759603011063
AGO,2020-07-01,0.0997023712332719,0.2706215060398608,1.9212050870295687,3.206297539811594
AGO,2020-08-01,0.0995587532625739,0.2834689480875688,1.7942530101097836,3.053783306368014
AGO,2020-09-01,0.1009018310587155,0.2825563873000681,1.84343235817368,3.1679446378671527
AGO,2020-10-01,0.084290471668256,0.2845235828696989,1.38904871523019,2.5732949319833773
AGO,2020-11-01,0.0932216545608764,0.3108824912658084,1.4848761753754842,2.92213643227584
AGO,2020-12-01,0.0848931531227291,0.2662947229769358,1.262283133238222,2.603786404428757
AGO,2021-01-01,0.0846242948028782,0.2973225939203457,1.8703108422661587,3.088727356798036
AGO,2021-02-01,0.0785683338733028,0.2801971323686428,1.6076539203765396,2.6695645180096426
AGO,2021-03-01,0.0761051009260852,0.2518153248314682,1.6007685181899036,2.431915464304608
AGO,2021-04-01,0.0704383945162697,0.2539944913893466,1.273620576716579,2.431147793229214
AGO,2021-05-01,0.0696693175262175,0.2412640979972214,1.384712541729863,3.0138913179786395
